,dia,hora,AOD,n,null,tipo
258,9/3/2020,15:20:00,NA,2,2,MOD
261,10/3/2020,14:25:00,NA,3,3,MOD
266,11/3/2020,15:10:00,NA,2,2,MOD
268,12/3/2020,14:15:00,NA,2,2,MOD
273,13/3/2020,14:55:00,NA,4,4,MOD
276,14/3/2020,14:00:00,NA,2,2,MOD
279,14/3/2020,15:40:00,0.074,1,0,MOD
282,15/3/2020,14:45:00,NA,4,4,MOD
285,16/3/2020,15:25:00,NA,2,2,MOD
288,17/3/2020,14:30:00,NA,2,2,MOD
293,18/3/2020,15:15:00,0.13,3,2,MOD
295,19/3/2020,14:20:00,NA,1,1,MOD
300,20/3/2020,15:00:00,NA,4,4,MOD
303,21/3/2020,14:05:00,NA,2,2,MOD
309,22/3/2020,14:50:00,NA,4,4,MOD
312,23/3/2020,15:30:00,NA,1,1,MOD
315,24/3/2020,14:35:00,NA,3,3,MOD
320,25/3/2020,15:20:00,NA,2,2,MOD
323,26/3/2020,14:25:00,NA,3,3,MOD
327,27/3/2020,15:05:00,NA,1,1,MOD
328,27/3/2020,15:10:00,NA,1,1,MOD
335,29/3/2020,14:55:00,NA,4,4,MOD
343,31/3/2020,14:45:00,NA,4,4,MOD
346,1/4/2020,15:25:00,NA,2,2,MOD
349,2/4/2020,14:30:00,NA,2,2,MOD
354,3/4/2020,15:15:00,NA,2,2,MOD
356,4/4/2020,14:20:00,NA,2,2,MOD
361,5/4/2020,15:00:00,NA,2,2,MOD
369,7/4/2020,14:50:00,NA,4,4,MOD
375,9/4/2020,14:35:00,NA,4,4,MOD
383,11/4/2020,14:25:00,NA,2,2,MOD
388,12/4/2020,15:05:00,NA,2,2,MOD
390,13/4/2020,14:10:00,NA,2,2,MOD
396,14/4/2020,14:55:00,NA,3,3,MOD
399,15/4/2020,14:00:00,NA,1,1,MOD
401,15/4/2020,15:40:00,NA,2,2,MOD
404,16/4/2020,14:45:00,NA,4,4,MOD
407,17/4/2020,15:25:00,NA,1,1,MOD
410,18/4/2020,14:30:00,NA,5,5,MOD
415,19/4/2020,15:15:00,NA,3,3,MOD
417,20/4/2020,14:20:00,NA,1,1,MOD
422,21/4/2020,15:00:00,NA,4,4,MOD
430,23/4/2020,14:50:00,NA,3,3,MOD
433,24/4/2020,15:30:00,NA,2,2,MOD
436,25/4/2020,14:35:00,NA,4,4,MOD
441,26/4/2020,15:20:00,NA,2,2,MOD
449,2/5/2020,14:45:00,NA,4,4,MOD
452,3/5/2020,15:25:00,NA,1,1,MOD
455,4/5/2020,14:30:00,NA,4,4,MOD
460,5/5/2020,15:15:00,NA,2,2,MOD
462,6/5/2020,14:20:00,NA,2,2,MOD
467,7/5/2020,15:00:00,NA,4,4,MOD
476,9/5/2020,14:50:00,NA,4,4,MOD
479,10/5/2020,15:30:00,NA,3,3,MOD
482,11/5/2020,14:35:00,NA,1,1,MOD
487,12/5/2020,15:20:00,NA,3,3,MOD
489,13/5/2020,14:25:00,NA,3,3,MOD
494,14/5/2020,15:05:00,NA,3,3,MOD
496,15/5/2020,14:10:00,NA,3,3,MOD
502,16/5/2020,14:55:00,NA,4,4,MOD
510,18/5/2020,14:45:00,NA,4,4,MOD
513,19/5/2020,15:25:00,NA,1,1,MOD
516,20/5/2020,14:30:00,NA,2,2,MOD
521,21/5/2020,15:15:00,NA,3,3,MOD
523,22/5/2020,14:20:00,NA,2,2,MOD
528,23/5/2020,15:00:00,NA,3,3,MOD
531,24/5/2020,14:05:00,NA,2,2,MOD
537,25/5/2020,14:50:00,NA,4,4,MOD
543,27/5/2020,14:35:00,NA,4,4,MOD
548,28/5/2020,15:20:00,NA,2,2,MOD
550,29/5/2020,14:25:00,NA,1,1,MOD
555,30/5/2020,15:05:00,NA,3,3,MOD
558,31/5/2020,14:10:00,NA,3,3,MOD
564,1/6/2020,14:55:00,NA,4,4,MOD
572,3/6/2020,14:45:00,NA,4,4,MOD
575,4/6/2020,15:25:00,NA,1,1,MOD
578,5/6/2020,14:30:00,NA,3,3,MOD
583,6/6/2020,15:15:00,NA,3,3,MOD
585,7/6/2020,14:20:00,NA,3,3,MOD
590,8/6/2020,15:00:00,NA,4,4,MOD
593,9/6/2020,14:05:00,NA,1,1,MOD
599,10/6/2020,14:50:00,NA,4,4,MOD
605,12/6/2020,14:35:00,NA,3,3,MOD
610,13/6/2020,15:20:00,NA,2,2,MOD
612,14/6/2020,14:25:00,NA,3,3,MOD
617,15/6/2020,15:05:00,NA,4,4,MOD
620,16/6/2020,14:10:00,NA,1,1,MOD
626,17/6/2020,14:55:00,NA,4,4,MOD
634,19/6/2020,14:45:00,NA,4,4,MOD
637,20/6/2020,15:25:00,NA,1,1,MOD
640,21/6/2020,14:30:00,NA,4,4,MOD
645,22/6/2020,15:15:00,NA,2,2,MOD
647,23/6/2020,14:20:00,NA,1,1,MOD
652,24/6/2020,15:00:00,NA,3,3,MOD
658,26/6/2020,14:50:00,NA,4,4,MOD
664,28/6/2020,14:35:00,NA,2,2,MOD
669,29/6/2020,15:20:00,NA,1,1,MOD
671,30/6/2020,14:25:00,NA,3,3,MOD
676,1/7/2020,15:05:00,NA,2,2,MOD
679,2/7/2020,14:10:00,NA,2,2,MOD
685,3/7/2020,14:55:00,NA,4,4,MOD
690,4/7/2020,15:40:00,NA,1,1,MOD
693,5/7/2020,14:45:00,NA,4,4,MOD
699,7/7/2020,14:30:00,NA,4,4,MOD
704,8/7/2020,15:15:00,NA,3,3,MOD
706,9/7/2020,14:20:00,NA,1,1,MOD
711,10/7/2020,15:00:00,NA,2,2,MOD
714,11/7/2020,14:05:00,NA,2,2,MOD
720,12/7/2020,14:50:00,NA,4,4,MOD
726,14/7/2020,14:35:00,NA,3,3,MOD
731,15/7/2020,15:20:00,NA,2,2,MOD
733,16/7/2020,14:25:00,NA,4,4,MOD
738,17/7/2020,15:05:00,NA,1,1,MOD
741,18/7/2020,14:10:00,NA,1,1,MOD
747,19/7/2020,14:55:00,NA,4,4,MOD
752,20/7/2020,15:40:00,NA,1,1,MOD
755,21/7/2020,14:45:00,NA,4,4,MOD
761,23/7/2020,14:30:00,NA,4,4,MOD
766,24/7/2020,15:15:00,NA,2,2,MOD
768,25/7/2020,14:20:00,NA,2,2,MOD
773,26/7/2020,15:00:00,NA,1,1,MOD
776,27/7/2020,14:05:00,NA,2,2,MOD
782,28/7/2020,14:50:00,NA,4,4,MOD
788,30/7/2020,14:35:00,NA,2,2,MOD
793,31/7/2020,15:20:00,NA,2,2,MOD
795,1/8/2020,14:25:00,NA,2,2,MOD
800,2/8/2020,15:05:00,NA,4,4,MOD
802,3/8/2020,14:10:00,NA,2,2,MOD
808,4/8/2020,14:55:00,NA,4,4,MOD
813,5/8/2020,15:40:00,NA,1,1,MOD
816,6/8/2020,14:45:00,NA,3,3,MOD
822,8/8/2020,14:30:00,NA,3,3,MOD
827,9/8/2020,15:15:00,NA,2,2,MOD
829,10/8/2020,14:20:00,NA,1,1,MOD
834,11/8/2020,15:00:00,NA,3,3,MOD
837,12/8/2020,14:05:00,NA,3,3,MOD
843,13/8/2020,14:50:00,NA,4,4,MOD
849,15/8/2020,14:35:00,NA,3,3,MOD
854,16/8/2020,15:20:00,NA,2,2,MOD
856,17/8/2020,14:25:00,NA,3,3,MOD
861,18/8/2020,15:05:00,NA,2,2,MOD
863,19/8/2020,14:10:00,NA,1,1,MOD
869,20/8/2020,14:55:00,NA,4,4,MOD
874,21/8/2020,15:40:00,NA,1,1,MOD
877,22/8/2020,14:45:00,NA,4,4,MOD
883,24/8/2020,14:30:00,NA,2,2,MOD
888,25/8/2020,15:15:00,NA,1,1,MOD
890,26/8/2020,14:20:00,NA,1,1,MOD
895,27/8/2020,15:00:00,NA,2,2,MOD
898,28/8/2020,14:05:00,NA,3,3,MOD
904,29/8/2020,14:50:00,NA,4,4,MOD
910,31/8/2020,14:35:00,NA,2,2,MOD
915,1/9/2020,15:20:00,NA,2,2,MOD
917,2/9/2020,14:25:00,NA,2,2,MOD
922,3/9/2020,15:05:00,NA,2,2,MOD
925,4/9/2020,14:10:00,NA,1,1,MOD
931,5/9/2020,14:55:00,NA,3,3,MOD
936,6/9/2020,15:40:00,NA,1,1,MOD
939,7/9/2020,14:45:00,NA,2,2,MOD
945,9/9/2020,14:30:00,NA,3,3,MOD
950,10/9/2020,15:15:00,NA,2,2,MOD
952,11/9/2020,14:20:00,NA,3,3,MOD
957,12/9/2020,15:00:00,NA,3,3,MOD
960,13/9/2020,14:05:00,NA,2,2,MOD
965,14/9/2020,14:50:00,NA,4,4,MOD
971,16/9/2020,14:35:00,NA,4,4,MOD
976,17/9/2020,15:20:00,NA,1,1,MOD
978,18/9/2020,14:25:00,NA,2,2,MOD
983,19/9/2020,15:05:00,NA,2,2,MOD
992,21/9/2020,14:55:00,NA,3,3,MOD
997,22/9/2020,15:40:00,NA,1,1,MOD
1000,23/9/2020,14:45:00,NA,4,4,MOD
1006,25/9/2020,14:30:00,NA,3,3,MOD
1011,26/9/2020,15:15:00,NA,2,2,MOD
1013,27/9/2020,14:20:00,NA,1,1,MOD
1018,28/9/2020,15:00:00,NA,2,2,MOD
1021,29/9/2020,14:05:00,NA,1,1,MOD
1026,30/9/2020,14:50:00,NA,4,4,MOD
1032,2/10/2020,14:35:00,NA,2,2,MOD
1037,3/10/2020,15:20:00,NA,2,2,MOD
1039,4/10/2020,14:25:00,0.285,3,2,MOD
1044,5/10/2020,15:05:00,NA,1,1,MOD
1047,6/10/2020,14:10:00,NA,1,1,MOD
1053,7/10/2020,14:55:00,NA,3,3,MOD
1061,9/10/2020,14:45:00,NA,4,4,MOD
1067,11/10/2020,14:30:00,NA,3,3,MOD
1072,12/10/2020,15:15:00,NA,1,1,MOD
1074,13/10/2020,14:20:00,NA,3,3,MOD
1079,14/10/2020,15:00:00,NA,2,2,MOD
1082,15/10/2020,14:05:00,0.396,2,1,MOD
1087,16/10/2020,14:50:00,NA,4,4,MOD
1093,18/10/2020,14:35:00,NA,2,2,MOD
1098,19/10/2020,15:20:00,NA,1,1,MOD
1100,20/10/2020,14:25:00,0.281,3,2,MOD
1105,21/10/2020,15:05:00,NA,2,2,MOD
1108,22/10/2020,14:10:00,0.248,1,0,MOD
1114,23/10/2020,14:55:00,NA,4,4,MOD
1118,24/10/2020,15:40:00,0.078,1,0,MOD
1120,25/10/2020,14:40:00,NA,4,4,MOD
1127,27/10/2020,14:30:00,NA,2,2,MOD
1132,28/10/2020,15:15:00,NA,2,2,MOD
1134,29/10/2020,14:20:00,NA,1,1,MOD
1139,30/10/2020,15:00:00,NA,1,1,MOD
1142,31/10/2020,14:05:00,0.2735,2,0,MOD
1147,1/11/2020,14:50:00,NA,4,4,MOD
1153,3/11/2020,14:35:00,NA,3,3,MOD
1158,4/11/2020,15:20:00,NA,3,3,MOD
1160,5/11/2020,14:25:00,NA,2,2,MOD
1165,6/11/2020,15:05:00,NA,3,3,MOD
1168,7/11/2020,14:10:00,0.236,2,0,MOD
1174,8/11/2020,14:55:00,0.508,4,3,MOD
1180,10/11/2020,14:40:00,NA,4,4,MOD
1187,12/11/2020,14:30:00,0.395,4,3,MOD
1192,13/11/2020,15:15:00,NA,3,3,MOD
1194,14/11/2020,14:20:00,NA,2,2,MOD
1199,15/11/2020,15:00:00,NA,4,4,MOD
1202,16/11/2020,14:05:00,0.1975,2,0,MOD
1207,17/11/2020,14:50:00,NA,3,3,MOD
1213,19/11/2020,14:35:00,NA,2,2,MOD
1218,20/11/2020,15:20:00,NA,2,2,MOD
1220,21/11/2020,14:25:00,NA,3,3,MOD
1225,22/11/2020,15:05:00,NA,2,2,MOD
1228,23/11/2020,14:10:00,0.26533,3,0,MOD
1234,24/11/2020,14:55:00,NA,4,4,MOD
1240,26/11/2020,14:40:00,NA,4,4,MOD
1247,28/11/2020,14:30:00,NA,4,4,MOD
1252,29/11/2020,15:15:00,NA,2,2,MOD
1254,30/11/2020,14:20:00,NA,2,2,MOD
1259,1/12/2020,15:00:00,NA,3,3,MOD
1262,2/12/2020,14:05:00,0.286,2,0,MOD
1267,3/12/2020,14:50:00,NA,4,4,MOD
1273,5/12/2020,14:35:00,NA,2,2,MOD
1278,6/12/2020,15:20:00,0.1095,2,0,MOD
1281,7/12/2020,14:25:00,NA,3,3,MOD
1286,8/12/2020,15:05:00,NA,1,1,MOD
1295,10/12/2020,14:55:00,NA,2,2,MOD
1301,12/12/2020,14:40:00,NA,4,4,MOD
1308,14/12/2020,14:30:00,NA,1,1,MOD
1314,15/12/2020,15:15:00,NA,3,3,MOD
1316,16/12/2020,14:20:00,NA,2,2,MOD
1319,17/12/2020,15:00:00,NA,4,4,MOD
1322,18/12/2020,14:05:00,NA,1,1,MOD
1327,19/12/2020,14:50:00,NA,4,4,MOD
1333,21/12/2020,14:35:00,NA,4,4,MOD
1338,22/12/2020,15:20:00,0.11,2,1,MOD
1340,23/12/2020,14:25:00,NA,3,3,MOD
1345,24/12/2020,15:05:00,NA,2,2,MOD
1348,25/12/2020,14:10:00,0.335,1,0,MOD
1354,26/12/2020,14:55:00,NA,3,3,MOD
1360,28/12/2020,14:40:00,NA,4,4,MOD
1367,30/12/2020,14:30:00,NA,4,4,MOD
1372,31/12/2020,15:15:00,NA,3,3,MOD
2,1/1/2021,14:20:00,NA,2,2,MOD
7,2/1/2021,15:00:00,NA,4,4,MOD
10,3/1/2021,14:05:00,0.354,2,0,MOD
15,4/1/2021,14:50:00,NA,4,4,MOD
21,6/1/2021,14:35:00,NA,3,3,MOD
26,7/1/2021,15:20:00,0.08,1,0,MOD
28,8/1/2021,14:25:00,NA,2,2,MOD
33,9/1/2021,15:05:00,NA,4,4,MOD
36,10/1/2021,14:10:00,NA,1,1,MOD
42,11/1/2021,14:55:00,NA,4,4,MOD
49,13/1/2021,14:40:00,0.367,4,3,MOD
56,15/1/2021,14:30:00,0.392,4,3,MOD
61,16/1/2021,15:15:00,NA,2,2,MOD
64,17/1/2021,14:20:00,NA,2,2,MOD
69,18/1/2021,15:00:00,NA,3,3,MOD
72,19/1/2021,14:05:00,0.3125,2,0,MOD
78,20/1/2021,14:50:00,NA,4,4,MOD
84,22/1/2021,14:35:00,NA,3,3,MOD
88,23/1/2021,15:20:00,NA,1,1,MOD
90,24/1/2021,14:25:00,0.564,2,1,MOD
95,25/1/2021,15:05:00,NA,3,3,MOD
98,26/1/2021,14:10:00,NA,1,1,MOD
104,27/1/2021,14:55:00,NA,3,3,MOD
110,29/1/2021,14:40:00,NA,4,4,MOD
117,31/1/2021,14:30:00,NA,4,4,MOD
122,1/2/2021,15:15:00,NA,1,1,MOD
124,2/2/2021,14:15:00,NA,2,2,MOD
130,3/2/2021,15:00:00,NA,2,2,MOD
133,4/2/2021,14:05:00,0.277,3,1,MOD
138,5/2/2021,14:50:00,NA,5,5,MOD
144,7/2/2021,14:35:00,NA,4,4,MOD
148,8/2/2021,15:20:00,NA,2,2,MOD
150,9/2/2021,14:25:00,NA,1,1,MOD
155,10/2/2021,15:05:00,NA,2,2,MOD
163,12/2/2021,14:55:00,NA,5,5,MOD
165,13/2/2021,14:00:00,NA,1,1,MOD
166,13/2/2021,15:35:00,NA,1,1,MOD
169,14/2/2021,14:40:00,NA,4,4,MOD
176,16/2/2021,14:30:00,NA,2,2,MOD
181,17/2/2021,15:10:00,0.225,5,4,MOD
184,18/2/2021,14:15:00,NA,2,2,MOD
190,19/2/2021,15:00:00,NA,4,4,MOD
193,20/2/2021,14:05:00,0.233,1,0,MOD
198,21/2/2021,14:50:00,0.385,4,3,MOD
201,22/2/2021,15:30:00,0.033,1,0,MOD
204,23/2/2021,14:35:00,0.304,3,2,MOD
208,24/2/2021,15:20:00,0.085,2,1,MOD
210,25/2/2021,14:25:00,NA,2,2,MOD
215,26/2/2021,15:05:00,NA,2,2,MOD
223,28/2/2021,14:55:00,NA,4,4,MOD
225,1/3/2021,14:00:00,0.153,1,0,MOD
226,1/3/2021,15:35:00,NA,2,2,MOD
229,2/3/2021,14:40:00,NA,4,4,MOD
235,4/3/2021,14:30:00,0.342,2,1,MOD
240,5/3/2021,15:10:00,NA,2,2,MOD
243,6/3/2021,14:15:00,NA,3,3,MOD
249,7/3/2021,15:00:00,NA,3,3,MOD
252,8/3/2021,14:05:00,0.248,2,1,MOD
257,9/3/2021,14:50:00,0.294,4,3,MOD
263,11/3/2021,14:35:00,NA,4,4,MOD
269,13/3/2021,14:25:00,0.363,3,2,MOD
274,14/3/2021,15:05:00,NA,3,3,MOD
283,16/3/2021,14:55:00,NA,4,4,MOD
286,17/3/2021,15:35:00,NA,1,1,MOD
289,18/3/2021,14:40:00,NA,4,4,MOD
293,19/3/2021,15:25:00,NA,1,1,MOD
295,20/3/2021,14:30:00,NA,2,2,MOD
300,21/3/2021,15:10:00,NA,3,3,MOD
303,22/3/2021,14:15:00,NA,1,1,MOD
309,23/3/2021,15:00:00,NA,3,3,MOD
312,24/3/2021,14:05:00,NA,2,2,MOD
316,25/3/2021,14:45:00,NA,3,3,MOD
323,27/3/2021,14:35:00,NA,4,4,MOD
327,28/3/2021,15:20:00,0.127,1,0,MOD
330,29/3/2021,14:25:00,0.375,3,2,MOD
335,30/3/2021,15:05:00,NA,2,2,MOD
338,31/3/2021,14:10:00,0.226,1,0,MOD
343,1/4/2021,14:55:00,NA,4,4,MOD
345,2/4/2021,14:00:00,NA,1,1,MOD
346,2/4/2021,15:35:00,NA,2,2,MOD
349,3/4/2021,14:40:00,NA,3,3,MOD
353,4/4/2021,15:25:00,NA,1,1,MOD
357,5/4/2021,14:30:00,NA,1,1,MOD
362,6/4/2021,15:10:00,NA,2,2,MOD
365,7/4/2021,14:15:00,NA,2,2,MOD
371,8/4/2021,15:00:00,NA,3,3,MOD
373,9/4/2021,14:05:00,NA,2,2,MOD
377,10/4/2021,14:45:00,NA,4,4,MOD
384,12/4/2021,14:35:00,NA,4,4,MOD
389,13/4/2021,15:20:00,0.112,1,0,MOD
392,14/4/2021,14:25:00,NA,2,2,MOD
397,15/4/2021,15:05:00,NA,1,1,MOD
405,17/4/2021,14:55:00,NA,3,3,MOD
411,19/4/2021,14:40:00,0.293,4,3,MOD
418,21/4/2021,14:30:00,NA,4,4,MOD
423,22/4/2021,15:10:00,NA,2,2,MOD
426,23/4/2021,14:15:00,NA,1,1,MOD
432,24/4/2021,15:00:00,NA,3,3,MOD
434,25/4/2021,14:05:00,NA,1,1,MOD
438,26/4/2021,14:45:00,NA,4,4,MOD
445,28/4/2021,14:35:00,NA,3,3,MOD
449,29/4/2021,15:20:00,NA,2,2,MOD
452,30/4/2021,14:25:00,NA,3,3,MOD
457,1/5/2021,15:05:00,NA,3,3,MOD
460,2/5/2021,14:10:00,NA,1,1,MOD
466,3/5/2021,14:55:00,NA,4,4,MOD
472,5/5/2021,14:40:00,NA,4,4,MOD
479,7/5/2021,14:30:00,NA,4,4,MOD
484,8/5/2021,15:10:00,NA,3,3,MOD
487,9/5/2021,14:15:00,NA,3,3,MOD
493,10/5/2021,15:00:00,NA,3,3,MOD
495,11/5/2021,14:05:00,NA,1,1,MOD
499,12/5/2021,14:45:00,NA,4,4,MOD
507,14/5/2021,14:35:00,NA,2,2,MOD
511,15/5/2021,15:15:00,NA,3,3,MOD
514,16/5/2021,14:20:00,NA,2,2,MOD
520,17/5/2021,15:05:00,NA,2,2,MOD
528,19/5/2021,14:55:00,NA,3,3,MOD
535,21/5/2021,14:40:00,NA,4,4,MOD
543,23/5/2021,14:30:00,NA,2,2,MOD
548,24/5/2021,15:10:00,NA,2,2,MOD
551,25/5/2021,14:15:00,NA,1,1,MOD
556,26/5/2021,15:00:00,NA,3,3,MOD
558,27/5/2021,14:05:00,NA,2,2,MOD
563,28/5/2021,14:45:00,NA,4,4,MOD
567,29/5/2021,15:30:00,NA,1,1,MOD
570,30/5/2021,14:35:00,NA,4,4,MOD
574,31/5/2021,15:15:00,NA,1,1,MOD
577,1/6/2021,14:20:00,NA,2,2,MOD
583,2/6/2021,15:05:00,NA,3,3,MOD
586,3/6/2021,14:10:00,NA,2,2,MOD
591,4/6/2021,14:50:00,NA,4,4,MOD
595,5/6/2021,15:35:00,NA,3,3,MOD
599,6/6/2021,14:40:00,NA,4,4,MOD
603,7/6/2021,15:25:00,NA,2,2,MOD
606,8/6/2021,14:30:00,NA,2,2,MOD
611,9/6/2021,15:10:00,NA,2,2,MOD
614,10/6/2021,14:15:00,NA,2,2,MOD
619,11/6/2021,15:00:00,NA,5,5,MOD
621,12/6/2021,14:05:00,NA,2,2,MOD
626,13/6/2021,14:45:00,NA,4,4,MOD
633,15/6/2021,14:35:00,NA,5,5,MOD
637,16/6/2021,15:15:00,NA,2,2,MOD
640,17/6/2021,14:20:00,NA,3,3,MOD
646,18/6/2021,15:05:00,NA,2,2,MOD
653,20/6/2021,14:50:00,NA,5,5,MOD
655,21/6/2021,13:55:00,NA,1,1,MOD
657,21/6/2021,15:35:00,NA,2,2,MOD
661,22/6/2021,14:40:00,NA,3,3,MOD
669,24/6/2021,14:30:00,NA,1,1,MOD
674,25/6/2021,15:10:00,NA,2,2,MOD
677,26/6/2021,14:15:00,NA,2,2,MOD
682,27/6/2021,15:00:00,NA,4,4,MOD
684,28/6/2021,14:05:00,NA,2,2,MOD
688,29/6/2021,14:45:00,NA,4,4,MOD
692,30/6/2021,15:30:00,NA,1,1,MOD
695,1/7/2021,14:35:00,NA,3,3,MOD
699,2/7/2021,15:15:00,NA,1,1,MOD
705,4/7/2021,15:05:00,NA,2,2,MOD
712,6/7/2021,14:50:00,NA,4,4,MOD
716,7/7/2021,15:35:00,NA,2,2,MOD
720,8/7/2021,14:40:00,NA,4,4,MOD
725,9/7/2021,15:25:00,NA,1,1,MOD
727,10/7/2021,14:25:00,NA,1,1,MOD
733,11/7/2021,15:10:00,NA,3,3,MOD
736,12/7/2021,14:15:00,NA,3,3,MOD
742,13/7/2021,15:00:00,NA,3,3,MOD
744,14/7/2021,14:05:00,NA,1,1,MOD
749,15/7/2021,14:45:00,NA,4,4,MOD
753,16/7/2021,15:30:00,NA,2,2,MOD
756,17/7/2021,14:35:00,NA,3,3,MOD
760,18/7/2021,15:15:00,NA,2,2,MOD
763,19/7/2021,14:20:00,NA,1,1,MOD
768,20/7/2021,15:05:00,NA,5,5,MOD
770,21/7/2021,14:10:00,NA,2,2,MOD
775,22/7/2021,14:50:00,NA,3,3,MOD
777,23/7/2021,13:55:00,NA,2,2,MOD
779,23/7/2021,15:35:00,NA,2,2,MOD
783,24/7/2021,14:40:00,NA,5,5,MOD
788,25/7/2021,15:20:00,NA,3,3,MOD
791,26/7/2021,14:25:00,NA,3,3,MOD
796,27/7/2021,15:10:00,NA,1,1,MOD
799,28/7/2021,14:15:00,NA,2,2,MOD
804,29/7/2021,15:00:00,NA,5,5,MOD
806,30/7/2021,14:05:00,NA,2,2,MOD
811,31/7/2021,14:45:00,NA,3,3,MOD
816,1/8/2021,15:30:00,NA,2,2,MOD
819,2/8/2021,14:35:00,NA,3,3,MOD
823,3/8/2021,15:15:00,NA,1,1,MOD
826,4/8/2021,14:20:00,NA,2,2,MOD
831,5/8/2021,15:05:00,NA,3,3,MOD
833,6/8/2021,14:10:00,NA,1,1,MOD
838,7/8/2021,14:50:00,NA,4,4,MOD
840,8/8/2021,13:55:00,NA,2,2,MOD
842,8/8/2021,15:35:00,NA,1,1,MOD
845,9/8/2021,14:40:00,NA,4,4,MOD
849,10/8/2021,15:20:00,NA,1,1,MOD
852,11/8/2021,14:25:00,NA,2,2,MOD
857,12/8/2021,15:10:00,NA,4,4,MOD
860,13/8/2021,14:15:00,NA,2,2,MOD
865,14/8/2021,14:55:00,NA,4,4,MOD
867,15/8/2021,14:00:00,NA,2,2,MOD
873,16/8/2021,14:45:00,NA,4,4,MOD
878,17/8/2021,15:30:00,NA,2,2,MOD
881,18/8/2021,14:35:00,NA,3,3,MOD
885,19/8/2021,15:15:00,NA,1,1,MOD
888,20/8/2021,14:20:00,NA,1,1,MOD
893,21/8/2021,15:05:00,NA,4,4,MOD
900,23/8/2021,14:50:00,NA,4,4,MOD
902,24/8/2021,13:55:00,NA,2,2,MOD
904,24/8/2021,15:35:00,NA,2,2,MOD
906,25/8/2021,14:40:00,NA,5,5,MOD
910,26/8/2021,15:20:00,NA,1,1,MOD
913,27/8/2021,14:25:00,NA,3,3,MOD
918,28/8/2021,15:10:00,NA,3,3,MOD
920,29/8/2021,14:15:00,NA,1,1,MOD
925,30/8/2021,14:55:00,NA,4,4,MOD
927,31/8/2021,14:00:00,NA,1,1,MOD
933,1/9/2021,14:45:00,NA,4,4,MOD
938,2/9/2021,15:30:00,NA,1,1,MOD
941,3/9/2021,14:35:00,NA,2,2,MOD
945,4/9/2021,15:15:00,NA,1,1,MOD
948,5/9/2021,14:20:00,NA,1,1,MOD
953,6/9/2021,15:05:00,NA,4,4,MOD
955,7/9/2021,14:10:00,NA,2,2,MOD
960,8/9/2021,14:50:00,NA,4,4,MOD
963,9/9/2021,13:55:00,NA,1,1,MOD
965,9/9/2021,15:35:00,NA,2,2,MOD
968,10/9/2021,14:40:00,NA,3,3,MOD
971,11/9/2021,15:20:00,NA,2,2,MOD
974,12/9/2021,14:25:00,NA,2,2,MOD
979,13/9/2021,15:10:00,NA,3,3,MOD
982,14/9/2021,14:15:00,NA,1,1,MOD
987,15/9/2021,14:55:00,NA,4,4,MOD
989,16/9/2021,14:00:00,NA,2,2,MOD
995,17/9/2021,14:45:00,NA,3,3,MOD
1001,19/9/2021,14:30:00,NA,4,4,MOD
1009,21/9/2021,14:20:00,NA,3,3,MOD
1019,24/9/2021,14:50:00,NA,4,4,MOD
1024,25/9/2021,15:35:00,NA,1,1,MOD
1027,26/9/2021,14:40:00,NA,3,3,MOD
1033,28/9/2021,14:25:00,NA,2,2,MOD
1038,29/9/2021,15:10:00,NA,3,3,MOD
1040,30/9/2021,14:15:00,NA,2,2,MOD
1045,1/10/2021,14:55:00,NA,3,3,MOD
1047,2/10/2021,14:00:00,NA,1,1,MOD
1053,3/10/2021,14:45:00,NA,3,3,MOD
1059,5/10/2021,14:30:00,NA,3,3,MOD
1064,6/10/2021,15:15:00,NA,2,2,MOD
1067,7/10/2021,14:20:00,NA,1,1,MOD
1072,8/10/2021,15:05:00,NA,3,3,MOD
1079,10/10/2021,14:50:00,NA,4,4,MOD
1084,11/10/2021,15:35:00,NA,2,2,MOD
1087,12/10/2021,14:40:00,NA,4,4,MOD
1090,13/10/2021,15:20:00,NA,1,1,MOD
1093,14/10/2021,14:25:00,NA,1,1,MOD
1098,15/10/2021,15:10:00,NA,2,2,MOD
1100,16/10/2021,14:15:00,NA,2,2,MOD
1105,17/10/2021,14:55:00,NA,3,3,MOD
1108,18/10/2021,14:00:00,NA,2,2,MOD
1113,19/10/2021,14:45:00,NA,4,4,MOD
1116,20/10/2021,15:25:00,NA,1,1,MOD
1119,21/10/2021,14:30:00,NA,3,3,MOD
1124,22/10/2021,15:15:00,NA,1,1,MOD
1126,23/10/2021,14:20:00,NA,2,2,MOD
1131,24/10/2021,15:00:00,NA,3,3,MOD
1133,25/10/2021,14:05:00,NA,1,1,MOD
1139,26/10/2021,14:50:00,NA,4,4,MOD
1142,27/10/2021,13:55:00,NA,2,2,MOD
1144,27/10/2021,15:35:00,NA,2,2,MOD
1147,28/10/2021,14:40:00,NA,4,4,MOD
1150,29/10/2021,15:20:00,NA,1,1,MOD
1153,30/10/2021,14:25:00,NA,2,2,MOD
1158,31/10/2021,15:10:00,NA,3,3,MOD
1160,1/11/2021,14:15:00,NA,1,1,MOD
1165,2/11/2021,14:55:00,NA,4,4,MOD
1168,3/11/2021,14:00:00,0.343,2,1,MOD
1173,4/11/2021,14:45:00,NA,4,4,MOD
1176,5/11/2021,15:25:00,0.081,1,0,MOD
