,date,AOD_550_maiac_mean_60,AOD_550_AER_mean_60,AOD_550_maiac_mean_61,AOD_550_AER_mean_61
437,20/4/2018,0.083125,0.072147331,0.1285,0.072147331
438,22/4/2018,0.106875,0.052475067,0.13475,0.052475067
439,23/4/2018,0.153,0.055534437,0.194,0.055534437
440,27/4/2018,0.15625,0.077944772,0.23375,0.077944772
441,29/4/2018,0.1335,0.09074716,0.154,0.09074716
442,30/4/2018,0.078,0.044545378,0.102,0.044545378
444,2/5/2018,0.0905,0.088230846,0.142085,0.080205872
446,7/5/2018,0.08667,0.089703221,0.12425,0.086294401
447,9/5/2018,0.17525,0.128515457,0.22025,0.128515457
448,10/5/2018,0.0315,0.053732843,0.06675,0.053732843
449,11/5/2018,0.099,0.06208367,0.143875,0.06208367
450,12/5/2018,0.04775,0.047234334,0.0545,0.040343304
451,13/5/2018,0.08675,0.041326802,0.18325,0.041326802
452,14/5/2018,0.05525,0.056786703,0.0785,0.056786703
453,15/5/2018,0.04175,0.049760927,0.061,0.049760927
454,16/5/2018,0.065,0.075961256,0.06475,0.075961256
455,17/5/2018,0.076375,0.078269149,0.094,0.078269149
456,18/5/2018,0.060125,0.059829047,0.078375,0.059829047
457,19/5/2018,0.143,0.091462568,0.163,0.091462568
458,20/5/2018,0.058875,0.039488504,0.110375,0.039488504
459,21/5/2018,0.055375,0.079050309,0.091125,0.079050309
460,22/5/2018,0.095625,0.119235472,0.127,0.119235472
461,23/5/2018,0.102,0.112922142,0.11575,0.112922142
462,24/5/2018,0.083,0.097715719,0.134125,0.108044985
463,25/5/2018,0.0775,0.061689121,0.078125,0.061689121
464,26/5/2018,0.071,0.098317141,0.098875,0.098317141
465,27/5/2018,0.093625,0.079187044,0.137375,0.079187044
466,28/5/2018,0.04425,0.122199137,0.13075,0.108250681
467,29/5/2018,0.067,0.067788981,0.102,0.067788981
468,30/5/2018,0.05725,0.077629454,0.0735,0.077629454
469,31/5/2018,0.0535,0.046961669,0.069875,0.046961669
470,1/6/2018,0.064625,0.085776638,0.062625,0.085776638
471,2/6/2018,0.1075,0.11402506,0.13425,0.11402506
473,12/6/2018,0.12925,0.072150193,0.1695,0.072150193
474,17/6/2018,0.13129,0.0863567,0.13175,0.0863567
475,18/6/2018,0.11875,0.050759617,0.13575,0.050759617
477,20/6/2018,0.12175,0.059641841,0.1295,0.059641841
478,21/6/2018,0.05925,0.041953001,0.091,0.041953001
479,23/6/2018,0.066625,0.065842258,0.079375,0.065842258
481,25/6/2018,0.078,0.064789822,0.0945,0.064789822
482,26/6/2018,0.118875,0.097908578,0.118125,0.097908578
483,28/6/2018,0.115,0.159850976,0.142,0.159850976
484,29/6/2018,0.05425,0.074193295,0.078875,0.074193295
485,30/6/2018,0.08775,0.08074538,0.1105,0.08074538
486,1/7/2018,0.084125,0.075127314,0.085125,0.075127314
487,2/7/2018,0.06025,0.051242882,0.067875,0.051242882
488,3/7/2018,0.11,0.101052293,0.102875,0.101052293
489,4/7/2018,0.117,0.120071986,0.133375,0.120071986
490,7/7/2018,0.101625,0.04655501,0.123375,0.04655501
491,8/7/2018,0.05546,0.072758412,0.073625,0.072758412
492,9/7/2018,0.11775,0.095918076,0.166,0.098891963
493,10/7/2018,0.16,0.064812829,0.15025,0.064812829
494,15/7/2018,0.03375,0.060722171,0.068,0.060722171
495,16/7/2018,0.1215,0.064072774,0.11925,0.064072774
496,17/7/2018,0.058,0.125393521,0.06725,0.125393521
497,19/7/2018,0.09175,0.073338613,0.1115,0.073338613
498,23/7/2018,0.105,0.041527856,0.14275,0.041527856
501,26/7/2018,0.1155,0.076232986,0.1015,0.09500628
502,27/7/2018,0.04875,0.057627131,0.05275,0.057627131
503,28/7/2018,0.0905,0.073113648,0.076,0.073113648
504,29/7/2018,0.064,0.044574761,0.06975,0.044574761
505,30/7/2018,0.059625,0.042427161,0.06375,0.042427161
507,1/8/2018,0.15675,0.104436964,0.17575,0.104436964
508,5/8/2018,0.05875,0.038037729,0.065,0.038037729
