region,num,estacion,metrica,temporal,espacial,valor,collection,min,max
USA,2,GT,bias,90,1,0.02,C61,0,0
USA,2,GT,bias,120,1,0.02,C61,0,0
USA,2,GT,bias,30,3,0.02,C61,0,0
USA,2,GT,bias,60,3,0.03,C61,0,0
USA,2,GT,bias,90,3,0.03,C61,0,0
USA,2,GT,bias,120,3,0.03,C61,0,0
USA,2,GT,bias,30,5,0.02,C61,0,0
USA,2,GT,bias,60,5,0.03,C61,0,0
USA,2,GT,bias,90,5,0.03,C61,0,0
USA,2,GT,bias,120,5,0.03,C61,0,0
USA,2,GT,bias,30,15,0.03,C61,0,0
USA,2,GT,bias,60,15,0.03,C61,0,0
USA,2,GT,bias,90,15,0.03,C61,0,0
USA,2,GT,bias,120,15,0.04,C61,0,0
USA,2,GT,bias,30,25,0.03,C61,0,0
USA,2,GT,bias,60,25,0.03,C61,0,0
USA,2,GT,bias,90,25,0.03,C61,0,0
USA,2,GT,bias,120,25,0.04,C61,0,0
USA,3,MS,bias,30,1,0.03,C61,0,0
USA,3,MS,bias,60,1,0.03,C61,0,0
USA,3,MS,bias,90,1,0.03,C61,0,0
USA,3,MS,bias,120,1,0.03,C61,0,0
USA,3,MS,bias,30,3,0.03,C61,0,0
USA,3,MS,bias,60,3,0.03,C61,0,0
USA,3,MS,bias,90,3,0.03,C61,0,0
USA,3,MS,bias,120,3,0.03,C61,0,0
USA,3,MS,bias,30,5,0.03,C61,0,0
USA,3,MS,bias,60,5,0.03,C61,0,0
USA,3,MS,bias,90,5,0.04,C61,0,0
USA,3,MS,bias,120,5,0.04,C61,0,0
USA,3,MS,bias,30,15,0.03,C61,0,0
USA,3,MS,bias,60,15,0.04,C61,0,0
USA,3,MS,bias,90,15,0.04,C61,0,0
USA,3,MS,bias,120,15,0.04,C61,0,0
USA,3,MS,bias,30,25,0.03,C61,0,0
USA,3,MS,bias,60,25,0.03,C61,0,0
USA,3,MS,bias,90,25,0.04,C61,0,0
USA,3,MS,bias,120,25,0.04,C61,0,0
USA,4,CT,bias,30,1,0.02,C61,0,0
USA,4,CT,bias,60,1,0.02,C61,0,0
USA,4,CT,bias,90,1,0.02,C61,0,0
USA,4,CT,bias,120,1,0.02,C61,0,0
USA,4,CT,bias,30,3,0.01,C61,0,0
USA,4,CT,bias,60,3,0.01,C61,0,0
USA,4,CT,bias,90,3,0.01,C61,0,0
USA,4,CT,bias,120,3,0.01,C61,0,0
USA,4,CT,bias,30,5,0.01,C61,0,0
USA,4,CT,bias,60,5,0.01,C61,0,0
USA,4,CT,bias,90,5,0.01,C61,0,0
USA,4,CT,bias,120,5,0.01,C61,0,0
USA,4,CT,bias,30,15,0,C61,0,0
USA,4,CT,bias,60,15,0,C61,0,0
USA,4,CT,bias,90,15,0,C61,0,0
USA,4,CT,bias,120,15,0,C61,0,0
USA,4,CT,bias,30,25,0,C61,0,0
USA,4,CT,bias,60,25,0,C61,0,0
USA,4,CT,bias,90,25,0,C61,0,0
USA,4,CT,bias,120,25,0,C61,0,0
USA,5,SL,bias,30,1,0.02,C61,0,0
USA,5,SL,bias,60,1,0.02,C61,0,0
USA,5,SL,bias,90,1,0.02,C61,0,0
USA,5,SL,bias,120,1,0.02,C61,0,0
USA,5,SL,bias,30,3,0.02,C61,0,0
USA,5,SL,bias,60,3,0.02,C61,0,0
USA,5,SL,bias,90,3,0.02,C61,0,0
USA,5,SL,bias,120,3,0.02,C61,0,0
USA,5,SL,bias,30,5,0.02,C61,0,0
USA,5,SL,bias,60,5,0.03,C61,0,0
USA,5,SL,bias,90,5,0.03,C61,0,0
USA,5,SL,bias,120,5,0.03,C61,0,0
USA,5,SL,bias,30,15,0.02,C61,0,0
USA,5,SL,bias,60,15,0.03,C61,0,0
USA,5,SL,bias,90,15,0.03,C61,0,0
USA,5,SL,bias,120,15,0.03,C61,0,0
USA,5,SL,bias,30,25,0.02,C61,0,0
USA,5,SL,bias,60,25,0.02,C61,0,0
USA,5,SL,bias,90,25,0.03,C61,0,0
USA,5,SL,bias,120,25,0.03,C61,0,0
USA,6,UH,bias,30,1,0.03,C61,0,0
USA,6,UH,bias,60,1,0.03,C61,0,0
USA,6,UH,bias,90,1,0.03,C61,0,0
USA,6,UH,bias,120,1,0.03,C61,0,0
USA,6,UH,bias,30,3,0.03,C61,0,0
USA,6,UH,bias,60,3,0.03,C61,0,0
USA,6,UH,bias,90,3,0.03,C61,0,0
USA,6,UH,bias,120,3,0.04,C61,0,0
USA,6,UH,bias,30,5,0.04,C61,0,0
USA,6,UH,bias,60,5,0.04,C61,0,0
USA,6,UH,bias,90,5,0.04,C61,0,0
USA,6,UH,bias,120,5,0.04,C61,0,0
USA,6,UH,bias,30,15,0.04,C61,0,0
USA,6,UH,bias,60,15,0.05,C61,0,0
USA,6,UH,bias,90,15,0.05,C61,0,0
USA,6,UH,bias,120,15,0.05,C61,0,0
USA,6,UH,bias,30,25,0.04,C61,0,0
USA,6,UH,bias,60,25,0.04,C61,0,0
USA,6,UH,bias,90,25,0.05,C61,0,0
USA,6,UH,bias,120,25,0.05,C61,0,0
USA,4,CT,media,0,0,0.11,C61,0,0
USA,4,CT,sd,0,0,0.08,C61,0,0
USA,4,CT,media,0,0,0.11,C60,0,0
USA,4,CT,sd,0,0,0.08,C60,0,0
USA,1,GS,media,0,0,0.12,C61,0,0
USA,1,GS,sd,0,0,0.1,C61,0,0
USA,1,GS,n,30,1,978,C61,0,0
USA,1,GS,n,60,1,1010,C61,0,0
USA,1,GS,n,90,1,1015,C61,0,0
USA,1,GS,n,120,1,1018,C61,0,0
USA,1,GS,n,30,3,1081,C61,0,0
USA,1,GS,n,60,3,1129,C61,0,0
USA,1,GS,n,90,3,1148,C61,0,0
USA,1,GS,n,120,3,1160,C61,0,0
USA,1,GS,n,30,5,1173,C61,0,0
USA,1,GS,n,60,5,1230,C61,0,0
USA,1,GS,n,90,5,1256,C61,0,0
USA,1,GS,n,120,5,1275,C61,0,0
USA,1,GS,n,30,15,1292,C61,0,0
USA,1,GS,n,60,15,1402,C61,0,0
USA,1,GS,n,90,15,1466,C61,0,0
USA,1,GS,n,120,15,1490,C61,0,0
USA,1,GS,n,30,25,1309,C61,0,0
USA,1,GS,n,60,25,1443,C61,0,0
USA,1,GS,n,90,25,1544,C61,0,0
USA,1,GS,n,120,25,1589,C61,0,0
USA,2,GT,n,30,1,579,C61,0,0
USA,2,GT,n,60,1,615,C61,0,0
USA,2,GT,n,90,1,627,C61,0,0
USA,2,GT,n,120,1,638,C61,0,0
USA,2,GT,n,30,3,661,C61,0,0
USA,2,GT,n,60,3,713,C61,0,0
USA,2,GT,n,90,3,728,C61,0,0
USA,2,GT,n,120,3,741,C61,0,0
USA,2,GT,n,30,5,711,C61,0,0
USA,2,GT,n,60,5,779,C61,0,0
USA,2,GT,n,90,5,807,C61,0,0
USA,2,GT,n,120,5,825,C61,0,0
USA,2,GT,n,30,15,829,C61,0,0
USA,2,GT,n,60,15,935,C61,0,0
USA,2,GT,n,90,15,989,C61,0,0
USA,2,GT,n,120,15,1023,C61,0,0
USA,2,GT,n,30,25,836,C61,0,0
USA,2,GT,n,60,25,957,C61,0,0
USA,2,GT,n,90,25,1015,C61,0,0
USA,2,GT,n,120,25,1045,C61,0,0
USA,3,MS,n,30,1,683,C61,0,0
USA,3,MS,n,60,1,708,C61,0,0
USA,3,MS,n,90,1,716,C61,0,0
USA,3,MS,n,120,1,723,C61,0,0
USA,3,MS,n,30,3,882,C61,0,0
USA,3,MS,n,60,3,929,C61,0,0
USA,3,MS,n,90,3,942,C61,0,0
USA,3,MS,n,120,3,954,C61,0,0
USA,3,MS,n,30,5,946,C61,0,0
USA,3,MS,n,60,5,1014,C61,0,0
USA,3,MS,n,90,5,1033,C61,0,0
USA,3,MS,n,120,5,1047,C61,0,0
USA,3,MS,n,30,15,1056,C61,0,0
USA,3,MS,n,60,15,1173,C61,0,0
USA,3,MS,n,90,15,1219,C61,0,0
USA,3,MS,n,120,15,1245,C61,0,0
USA,3,MS,n,30,25,1074,C61,0,0
USA,3,MS,n,60,25,1200,C61,0,0
USA,3,MS,n,90,25,1255,C61,0,0
USA,3,MS,n,120,25,1286,C61,0,0
USA,4,CT,n,30,1,1181,C61,0,0
USA,4,CT,n,60,1,1219,C61,0,0
USA,4,CT,n,90,1,1236,C61,0,0
USA,4,CT,n,120,1,1249,C61,0,0
USA,4,CT,n,30,3,1247,C61,0,0
USA,4,CT,n,60,3,1295,C61,0,0
USA,4,CT,n,90,3,1314,C61,0,0
USA,4,CT,n,120,3,1327,C61,0,0
USA,4,CT,n,30,5,1270,C61,0,0
USA,4,CT,n,60,5,1325,C61,0,0
USA,4,CT,n,90,5,1350,C61,0,0
USA,4,CT,n,120,5,1366,C61,0,0
USA,4,CT,n,30,15,1311,C61,0,0
USA,4,CT,n,60,15,1399,C61,0,0
USA,4,CT,n,90,15,1430,C61,0,0
USA,4,CT,n,120,15,1452,C61,0,0
USA,4,CT,n,30,25,1325,C61,0,0
USA,4,CT,n,60,25,1424,C61,0,0
USA,4,CT,n,90,25,1458,C61,0,0
USA,4,CT,n,120,25,1486,C61,0,0
USA,5,SL,n,30,1,470,C61,0,0
USA,5,SL,n,60,1,504,C61,0,0
USA,5,SL,n,90,1,511,C61,0,0
USA,5,SL,n,120,1,515,C61,0,0
USA,5,SL,n,30,3,517,C61,0,0
USA,5,SL,n,60,3,558,C61,0,0
USA,5,SL,n,90,3,657,C61,0,0
USA,5,SL,n,120,3,573,C61,0,0
USA,5,SL,n,30,5,549,C61,0,0
USA,5,SL,n,60,5,600,C61,0,0
USA,5,SL,n,90,5,612,C61,0,0
USA,5,SL,n,120,5,620,C61,0,0
USA,5,SL,n,30,15,602,C61,0,0
USA,5,SL,n,60,15,686,C61,0,0
USA,5,SL,n,90,15,709,C61,0,0
USA,5,SL,n,120,15,730,C61,0,0
USA,5,SL,n,30,25,620,C61,0,0
USA,5,SL,n,60,25,703,C61,0,0
USA,5,SL,n,90,25,738,C61,0,0
USA,5,SL,n,120,25,768,C61,0,0
USA,6,UH,n,30,1,525,C61,0,0
USA,6,UH,n,60,1,547,C61,0,0
USA,6,UH,n,90,1,551,C61,0,0
USA,6,UH,n,120,1,561,C61,0,0
USA,6,UH,n,30,3,596,C61,0,0
USA,6,UH,n,60,3,631,C61,0,0
USA,6,UH,n,90,3,642,C61,0,0
USA,6,UH,n,120,3,658,C61,0,0
USA,6,UH,n,30,5,656,C61,0,0
USA,6,UH,n,60,5,704,C61,0,0
USA,6,UH,n,90,5,720,C61,0,0
USA,6,UH,n,120,5,737,C61,0,0
USA,6,UH,n,30,15,798,C61,0,0
USA,6,UH,n,60,15,898,C61,0,0
USA,6,UH,n,90,15,929,C61,0,0
USA,6,UH,n,120,15,954,C61,0,0
USA,6,UH,n,30,25,879,C61,0,0
USA,6,UH,n,60,25,1006,C61,0,0
USA,6,UH,n,90,25,1058,C61,0,0
USA,6,UH,n,120,25,1088,C61,0,0
USA,1,GS,nrmse,30,1,0.6,C61,0,0
USA,1,GS,nrmse,60,1,0.61,C61,0,0
USA,1,GS,nrmse,90,1,0.61,C61,0,0
USA,1,GS,nrmse,120,1,0.61,C61,0,0
USA,1,GS,nrmse,30,3,0.57,C61,0,0
USA,1,GS,nrmse,60,3,0.6,C61,0,0
USA,1,GS,nrmse,90,3,0.6,C61,0,0
USA,1,GS,nrmse,120,3,0.6,C61,0,0
USA,1,GS,nrmse,30,5,0.61,C61,0,0
USA,1,GS,nrmse,60,5,0.62,C61,0,0
USA,1,GS,nrmse,90,5,0.63,C61,0,0
USA,1,GS,nrmse,120,5,0.64,C61,0,0
USA,1,GS,nrmse,30,15,0.6,C61,0,0
USA,1,GS,nrmse,60,15,0.64,C61,0,0
USA,1,GS,nrmse,90,15,0.66,C61,0,0
USA,1,GS,nrmse,120,15,0.67,C61,0,0
USA,1,GS,nrmse,30,25,0.54,C61,0,0
USA,1,GS,nrmse,60,25,0.58,C61,0,0
USA,1,GS,nrmse,90,25,0.6,C61,0,0
USA,1,GS,nrmse,120,25,0.62,C61,0,0
USA,2,GT,nrmse,30,1,0.49,C61,0,0
USA,2,GT,nrmse,60,1,0.5,C61,0,0
USA,2,GT,nrmse,90,1,0.5,C61,0,0
USA,2,GT,nrmse,120,1,0.49,C61,0,0
USA,2,GT,nrmse,30,3,0.54,C61,0,0
USA,2,GT,nrmse,60,3,0.55,C61,0,0
USA,2,GT,nrmse,90,3,0.55,C61,0,0
USA,2,GT,nrmse,120,3,0.55,C61,0,0
USA,2,GT,nrmse,30,5,0.49,C61,0,0
USA,2,GT,nrmse,60,5,0.5,C61,0,0
USA,2,GT,nrmse,90,5,0.51,C61,0,0
USA,2,GT,nrmse,120,5,0.51,C61,0,0
USA,2,GT,nrmse,30,15,0.49,C61,0,0
USA,2,GT,nrmse,60,15,0.51,C61,0,0
USA,2,GT,nrmse,90,15,0.54,C61,0,0
USA,2,GT,nrmse,120,15,0.57,C61,0,0
USA,2,GT,nrmse,30,25,0.53,C61,0,0
USA,2,GT,nrmse,60,25,0.55,C61,0,0
USA,2,GT,nrmse,90,25,0.57,C61,0,0
USA,2,GT,nrmse,120,25,0.58,C61,0,0
USA,3,MS,nrmse,30,1,0.71,C61,0,0
USA,3,MS,nrmse,60,1,0.72,C61,0,0
USA,3,MS,nrmse,90,1,0.71,C61,0,0
USA,3,MS,nrmse,120,1,0.72,C61,0,0
USA,3,MS,nrmse,30,3,0.61,C61,0,0
USA,3,MS,nrmse,60,3,0.62,C61,0,0
USA,3,MS,nrmse,90,3,0.63,C61,0,0
USA,3,MS,nrmse,120,3,0.64,C61,0,0
USA,3,MS,nrmse,30,5,0.59,C61,0,0
USA,3,MS,nrmse,60,5,0.61,C61,0,0
USA,3,MS,nrmse,90,5,0.62,C61,0,0
USA,3,MS,nrmse,120,5,0.64,C61,0,0
USA,3,MS,nrmse,30,15,0.57,C61,0,0
USA,3,MS,nrmse,60,15,0.82,C61,0,0
USA,3,MS,nrmse,90,15,0.81,C61,0,0
USA,3,MS,nrmse,120,15,0.83,C61,0,0
USA,3,MS,nrmse,30,25,0.52,C61,0,0
USA,3,MS,nrmse,60,25,0.82,C61,0,0
USA,3,MS,nrmse,90,25,0.83,C61,0,0
USA,3,MS,nrmse,120,25,0.84,C61,0,0
USA,4,CT,nrmse,30,1,0.55,C61,0,0
USA,4,CT,nrmse,60,1,0.44,C61,0,0
USA,4,CT,nrmse,90,1,0.4,C61,0,0
USA,4,CT,nrmse,120,1,0.41,C61,0,0
USA,4,CT,nrmse,30,3,0.55,C61,0,0
USA,4,CT,nrmse,60,3,0.42,C61,0,0
USA,4,CT,nrmse,90,3,0.36,C61,0,0
USA,4,CT,nrmse,120,3,0.39,C61,0,0
USA,4,CT,nrmse,30,5,0.53,C61,0,0
USA,4,CT,nrmse,60,5,0.42,C61,0,0
USA,4,CT,nrmse,90,5,0.38,C61,0,0
USA,4,CT,nrmse,120,5,0.4,C61,0,0
USA,4,CT,nrmse,30,15,0.59,C61,0,0
USA,4,CT,nrmse,60,15,0.48,C61,0,0
USA,4,CT,nrmse,90,15,0.44,C61,0,0
USA,4,CT,nrmse,120,15,0.46,C61,0,0
USA,4,CT,nrmse,30,25,0.58,C61,0,0
USA,4,CT,nrmse,60,25,0.48,C61,0,0
USA,4,CT,nrmse,90,25,0.46,C61,0,0
USA,4,CT,nrmse,120,25,0.47,C61,0,0
USA,5,SL,nrmse,30,1,0.71,C61,0,0
USA,5,SL,nrmse,60,1,0.71,C61,0,0
USA,5,SL,nrmse,90,1,0.7,C61,0,0
USA,5,SL,nrmse,120,1,0.7,C61,0,0
USA,5,SL,nrmse,30,3,0.62,C61,0,0
USA,5,SL,nrmse,60,3,0.62,C61,0,0
USA,5,SL,nrmse,90,3,0.62,C61,0,0
USA,5,SL,nrmse,120,3,0.62,C61,0,0
USA,5,SL,nrmse,30,5,0.64,C61,0,0
USA,5,SL,nrmse,60,5,0.71,C61,0,0
USA,5,SL,nrmse,90,5,0.71,C61,0,0
USA,5,SL,nrmse,120,5,0.71,C61,0,0
USA,5,SL,nrmse,30,15,0.61,C61,0,0
USA,5,SL,nrmse,60,15,0.65,C61,0,0
USA,5,SL,nrmse,90,15,0.66,C61,0,0
USA,5,SL,nrmse,120,15,0.66,C61,0,0
USA,5,SL,nrmse,30,25,0.59,C61,0,0
USA,5,SL,nrmse,60,25,0.6,C61,0,0
USA,5,SL,nrmse,90,25,0.62,C61,0,0
USA,5,SL,nrmse,120,25,0.62,C61,0,0
USA,6,UH,nrmse,30,1,0.6,C61,0,0
USA,6,UH,nrmse,60,1,0.61,C61,0,0
USA,6,UH,nrmse,90,1,0.61,C61,0,0
USA,6,UH,nrmse,120,1,0.63,C61,0,0
USA,6,UH,nrmse,30,3,0.61,C61,0,0
USA,6,UH,nrmse,60,3,0.64,C61,0,0
USA,6,UH,nrmse,90,3,0.64,C61,0,0
USA,6,UH,nrmse,120,3,0.67,C61,0,0
USA,6,UH,nrmse,30,5,0.65,C61,0,0
USA,6,UH,nrmse,60,5,0.66,C61,0,0
USA,6,UH,nrmse,90,5,0.67,C61,0,0
USA,6,UH,nrmse,120,5,0.69,C61,0,0
USA,6,UH,nrmse,30,15,0.65,C61,0,0
USA,6,UH,nrmse,60,15,0.67,C61,0,0
USA,6,UH,nrmse,90,15,0.68,C61,0,0
USA,6,UH,nrmse,120,15,0.69,C61,0,0
USA,6,UH,nrmse,30,25,0.62,C61,0,0
USA,6,UH,nrmse,60,25,0.6,C61,0,0
USA,6,UH,nrmse,90,25,0.62,C61,0,0
USA,6,UH,nrmse,120,25,0.63,C61,0,0
USA,1,GS,r2,30,1,0.66,C61,0,0
USA,1,GS,r2,60,1,0.66,C61,0,0
USA,1,GS,r2,90,1,0.66,C61,0,0
USA,1,GS,r2,120,1,0.65,C61,0,0
USA,1,GS,r2,30,3,0.7,C61,0,0
USA,1,GS,r2,60,3,0.69,C61,0,0
USA,1,GS,r2,90,3,0.69,C61,0,0
USA,1,GS,r2,120,3,0.69,C61,0,0
USA,1,GS,r2,30,5,0.68,C61,0,0
USA,1,GS,r2,60,5,0.68,C61,0,0
USA,1,GS,r2,90,5,0.68,C61,0,0
USA,1,GS,r2,120,5,0.67,C61,0,0
USA,1,GS,r2,30,15,0.71,C61,0,0
USA,1,GS,r2,60,15,0.69,C61,0,0
USA,1,GS,r2,90,15,0.68,C61,0,0
USA,1,GS,r2,120,15,0.68,C61,0,0
USA,1,GS,r2,30,25,0.74,C61,0,0
USA,1,GS,r2,60,25,0.72,C61,0,0
USA,1,GS,r2,90,25,0.71,C61,0,0
USA,1,GS,r2,120,25,0.7,C61,0,0
USA,2,GT,r2,30,1,0.71,C61,0,0
USA,2,GT,r2,60,1,0.72,C61,0,0
USA,2,GT,r2,90,1,0.72,C61,0,0
USA,2,GT,r2,120,1,0.72,C61,0,0
USA,2,GT,r2,30,3,0.7,C61,0,0
USA,2,GT,r2,60,3,0.69,C61,0,0
USA,2,GT,r2,90,3,0.69,C61,0,0
USA,2,GT,r2,120,3,0.69,C61,0,0
USA,2,GT,r2,30,5,0.75,C61,0,0
USA,2,GT,r2,60,5,0.74,C61,0,0
USA,2,GT,r2,90,5,0.74,C61,0,0
USA,2,GT,r2,120,5,0.74,C61,0,0
USA,2,GT,r2,30,15,0.76,C61,0,0
USA,2,GT,r2,60,15,0.74,C61,0,0
USA,2,GT,r2,90,15,0.72,C61,0,0
USA,2,GT,r2,120,15,0.7,C61,0,0
USA,2,GT,r2,30,25,0.71,C61,0,0
USA,2,GT,r2,60,25,0.69,C61,0,0
USA,2,GT,r2,90,25,0.68,C61,0,0
USA,2,GT,r2,120,25,0.67,C61,0,0
USA,3,MS,r2,30,1,0.5,C61,0,0
USA,3,MS,r2,60,1,0.49,C61,0,0
USA,3,MS,r2,90,1,0.5,C61,0,0
USA,3,MS,r2,120,1,0.49,C61,0,0
USA,3,MS,r2,30,3,0.59,C61,0,0
USA,3,MS,r2,60,3,0.58,C61,0,0
USA,3,MS,r2,90,3,0.57,C61,0,0
USA,3,MS,r2,120,3,0.56,C61,0,0
USA,3,MS,r2,30,5,0.69,C61,0,0
USA,3,MS,r2,60,5,0.68,C61,0,0
USA,3,MS,r2,90,5,0.67,C61,0,0
USA,3,MS,r2,120,5,0.66,C61,0,0
USA,3,MS,r2,30,15,0.72,C61,0,0
USA,3,MS,r2,60,15,0.51,C61,0,0
USA,3,MS,r2,90,15,0.51,C61,0,0
USA,3,MS,r2,120,15,0.51,C61,0,0
USA,3,MS,r2,30,25,0.75,C61,0,0
USA,3,MS,r2,60,25,0.5,C61,0,0
USA,3,MS,r2,90,25,0.49,C61,0,0
USA,3,MS,r2,120,25,0.49,C61,0,0
USA,4,CT,r2,30,1,0.72,C61,0,0
USA,4,CT,r2,60,1,0.75,C61,0,0
USA,4,CT,r2,90,1,0.73,C61,0,0
USA,4,CT,r2,120,1,0.75,C61,0,0
USA,4,CT,r2,30,3,0.69,C61,0,0
USA,4,CT,r2,60,3,0.75,C61,0,0
USA,4,CT,r2,90,3,0.75,C61,0,0
USA,4,CT,r2,120,3,0.74,C61,0,0
USA,4,CT,r2,30,5,0.69,C61,0,0
USA,4,CT,r2,60,5,0.73,C61,0,0
USA,4,CT,r2,90,5,0.72,C61,0,0
USA,4,CT,r2,120,5,0.72,C61,0,0
USA,4,CT,r2,30,15,0.6,C61,0,0
USA,4,CT,r2,60,15,0.62,C61,0,0
USA,4,CT,r2,90,15,0.61,C61,0,0
USA,4,CT,r2,120,15,0.6,C61,0,0
USA,4,CT,r2,30,25,0.63,C61,0,0
USA,4,CT,r2,60,25,0.62,C61,0,0
USA,4,CT,r2,90,25,0.56,C61,0,0
USA,4,CT,r2,120,25,0.58,C61,0,0
USA,5,SL,r2,30,1,0.83,C61,0,0
USA,5,SL,r2,60,1,0.82,C61,0,0
USA,5,SL,r2,90,1,0.82,C61,0,0
USA,5,SL,r2,120,1,0.81,C61,0,0
USA,5,SL,r2,30,3,0.85,C61,0,0
USA,5,SL,r2,60,3,0.84,C61,0,0
USA,5,SL,r2,90,3,0.83,C61,0,0
USA,5,SL,r2,120,3,0.83,C61,0,0
USA,5,SL,r2,30,5,0.83,C61,0,0
USA,5,SL,r2,60,5,0.77,C61,0,0
USA,5,SL,r2,90,5,0.76,C61,0,0
USA,5,SL,r2,120,5,0.76,C61,0,0
USA,5,SL,r2,30,15,0.82,C61,0,0
USA,5,SL,r2,60,15,0.79,C61,0,0
USA,5,SL,r2,90,15,0.78,C61,0,0
USA,5,SL,r2,120,15,0.78,C61,0,0
USA,5,SL,r2,30,25,0.83,C61,0,0
USA,5,SL,r2,60,25,0.81,C61,0,0
USA,5,SL,r2,90,25,0.79,C61,0,0
USA,5,SL,r2,120,25,0.79,C61,0,0
USA,6,UH,r2,30,1,0.53,C61,0,0
USA,6,UH,r2,60,1,0.53,C61,0,0
USA,6,UH,r2,90,1,0.53,C61,0,0
USA,6,UH,r2,120,1,0.51,C61,0,0
USA,6,UH,r2,30,3,0.51,C61,0,0
USA,6,UH,r2,60,3,0.51,C61,0,0
USA,6,UH,r2,90,3,0.51,C61,0,0
USA,6,UH,r2,120,3,0.49,C61,0,0
USA,6,UH,r2,30,5,0.49,C61,0,0
USA,6,UH,r2,60,5,0.51,C61,0,0
USA,6,UH,r2,90,5,0.51,C61,0,0
USA,6,UH,r2,120,5,0.49,C61,0,0
USA,6,UH,r2,30,15,0.49,C61,0,0
USA,6,UH,r2,60,15,0.5,C61,0,0
USA,6,UH,r2,90,15,0.5,C61,0,0
USA,6,UH,r2,120,15,0.5,C61,0,0
USA,6,UH,r2,30,25,0.49,C61,0,0
USA,6,UH,r2,60,25,0.52,C61,0,0
USA,6,UH,r2,90,25,0.51,C61,0,0
USA,6,UH,r2,120,25,0.51,C61,0,0
USA,1,GS,reu,30,1,19.1,C61,0,0
USA,1,GS,reu,60,1,17.57,C61,0,0
USA,1,GS,reu,90,1,16.63,C61,0,0
USA,1,GS,reu,120,1,17.18,C61,0,0
USA,1,GS,reu,30,3,12.25,C61,0,0
USA,1,GS,reu,60,3,11.94,C61,0,0
USA,1,GS,reu,90,3,11.62,C61,0,0
USA,1,GS,reu,120,3,11.79,C61,0,0
USA,1,GS,reu,30,5,12.29,C61,0,0
USA,1,GS,reu,60,5,11.67,C61,0,0
USA,1,GS,reu,90,5,11.86,C61,0,0
USA,1,GS,reu,120,5,12.02,C61,0,0
USA,1,GS,reu,30,15,14.19,C61,0,0
USA,1,GS,reu,60,15,12.87,C61,0,0
USA,1,GS,reu,90,15,13.01,C61,0,0
USA,1,GS,reu,120,15,12.98,C61,0,0
USA,1,GS,reu,30,25,15.01,C61,0,0
USA,1,GS,reu,60,25,14.91,C61,0,0
USA,1,GS,reu,90,25,14.18,C61,0,0
USA,1,GS,reu,120,25,14.06,C61,0,0
USA,2,GT,reu,30,1,22.38,C61,0,0
USA,2,GT,reu,60,1,18.8,C61,0,0
USA,2,GT,reu,90,1,18.28,C61,0,0
USA,2,GT,reu,120,1,17.63,C61,0,0
USA,2,GT,reu,30,3,25.37,C61,0,0
USA,2,GT,reu,60,3,23.17,C61,0,0
USA,2,GT,reu,90,3,23.13,C61,0,0
USA,2,GT,reu,120,3,22.62,C61,0,0
USA,2,GT,reu,30,5,15.54,C61,0,0
USA,2,GT,reu,60,5,12.37,C61,0,0
USA,2,GT,reu,90,5,12.54,C61,0,0
USA,2,GT,reu,120,5,11.44,C61,0,0
USA,2,GT,reu,30,15,10.22,C61,0,0
USA,2,GT,reu,60,15,11.46,C61,0,0
USA,2,GT,reu,90,15,12.85,C61,0,0
USA,2,GT,reu,120,15,13.74,C61,0,0
USA,2,GT,reu,30,25,10.83,C61,0,0
USA,2,GT,reu,60,25,11.09,C61,0,0
USA,2,GT,reu,90,25,11.47,C61,0,0
USA,2,GT,reu,120,25,11.52,C61,0,0
USA,3,MS,reu,30,1,47.19,C61,0,0
USA,3,MS,reu,60,1,46.38,C61,0,0
USA,3,MS,reu,90,1,46.28,C61,0,0
USA,3,MS,reu,120,1,46.65,C61,0,0
USA,3,MS,reu,30,3,38.97,C61,0,0
USA,3,MS,reu,60,3,39.09,C61,0,0
USA,3,MS,reu,90,3,39.01,C61,0,0
USA,3,MS,reu,120,3,39.36,C61,0,0
USA,3,MS,reu,30,5,28.19,C61,0,0
USA,3,MS,reu,60,5,27.98,C61,0,0
USA,3,MS,reu,90,5,27.53,C61,0,0
USA,3,MS,reu,120,5,27.73,C61,0,0
USA,3,MS,reu,30,15,19,C61,0,0
USA,3,MS,reu,60,15,24.74,C61,0,0
USA,3,MS,reu,90,15,23.57,C61,0,0
USA,3,MS,reu,120,15,23.15,C61,0,0
USA,3,MS,reu,30,25,20.58,C61,0,0
USA,3,MS,reu,60,25,26.23,C61,0,0
USA,3,MS,reu,90,25,25.31,C61,0,0
USA,3,MS,reu,120,25,25.4,C61,0,0
USA,4,CT,reu,30,1,43.79,C61,0,0
USA,4,CT,reu,60,1,36.68,C61,0,0
USA,4,CT,reu,90,1,32.48,C61,0,0
USA,4,CT,reu,120,1,34.44,C61,0,0
USA,4,CT,reu,30,3,49.09,C61,0,0
USA,4,CT,reu,60,3,40.76,C61,0,0
USA,4,CT,reu,90,3,35.5,C61,0,0
USA,4,CT,reu,120,3,38.44,C61,0,0
USA,4,CT,reu,30,5,50.17,C61,0,0
USA,4,CT,reu,60,5,42.49,C61,0,0
USA,4,CT,reu,90,5,37.72,C61,0,0
USA,4,CT,reu,120,5,40.51,C61,0,0
USA,4,CT,reu,30,15,56.77,C61,0,0
USA,4,CT,reu,60,15,52.07,C61,0,0
USA,4,CT,reu,90,15,49.53,C61,0,0
USA,4,CT,reu,120,15,51.13,C61,0,0
